protocol,target,pooling,fold,seed,layer,weight
speaker_independent,emotion_original,mean_std,0,42,7,0.07573649287223816
speaker_independent,emotion_original,mean_std,0,42,8,0.07490506768226624
speaker_independent,emotion_original,mean_std,0,42,9,0.06593228876590729
speaker_independent,emotion_original,mean_std,0,42,10,0.06877943873405457
speaker_independent,emotion_original,mean_std,0,42,11,0.06759003549814224
speaker_independent,emotion_original,mean_std,0,42,12,0.06341907382011414
speaker_independent,emotion_original,mean_std,0,73,0,0.07733365148305893
speaker_independent,emotion_original,mean_std,0,73,1,0.07563020288944244
speaker_independent,emotion_original,mean_std,0,73,2,0.07621598988771439
speaker_independent,emotion_original,mean_std,0,73,3,0.07728594541549683
speaker_independent,emotion_original,mean_std,0,73,4,0.07968056946992874
speaker_independent,emotion_original,mean_std,0,73,5,0.07767298072576523
speaker_independent,emotion_original,mean_std,0,73,6,0.0796690285205841
speaker_independent,emotion_original,mean_std,0,73,7,0.07961253821849823
speaker_independent,emotion_original,mean_std,0,73,8,0.07916051894426346
speaker_independent,emotion_original,mean_std,0,73,9,0.07618945837020874
speaker_independent,emotion_original,mean_std,0,73,10,0.07389450073242188
speaker_independent,emotion_original,mean_std,0,73,11,0.07385653257369995
speaker_independent,emotion_original,mean_std,0,73,12,0.0737980306148529
speaker_independent,emotion_original,mean_std,1,13,0,0.0820881649851799
speaker_independent,emotion_original,mean_std,1,13,1,0.06982072442770004
speaker_independent,emotion_original,mean_std,1,13,2,0.07236030697822571
speaker_independent,emotion_original,mean_std,1,13,3,0.07672563195228577
speaker_independent,emotion_original,mean_std,1,13,4,0.08372509479522705
speaker_independent,emotion_original,mean_std,1,13,5,0.08160282671451569
speaker_independent,emotion_original,mean_std,1,13,6,0.08395795524120331
speaker_independent,emotion_original,mean_std,1,13,7,0.08136479556560516
speaker_independent,emotion_original,mean_std,1,13,8,0.08205801993608475
speaker_independent,emotion_original,mean_std,1,13,9,0.07275363057851791
speaker_independent,emotion_original,mean_std,1,13,10,0.07073550671339035
speaker_independent,emotion_original,mean_std,1,13,11,0.07009401172399521
speaker_independent,emotion_original,mean_std,1,13,12,0.07271333038806915
speaker_independent,emotion_original,mean_std,1,42,0,0.0811087042093277
speaker_independent,emotion_original,mean_std,1,42,1,0.0745992437005043
speaker_independent,emotion_original,mean_std,1,42,2,0.07324890047311783
speaker_independent,emotion_original,mean_std,1,42,3,0.0818016454577446
speaker_independent,emotion_original,mean_std,1,42,4,0.08394034951925278
speaker_independent,emotion_original,mean_std,1,42,5,0.08135218173265457
speaker_independent,emotion_original,mean_std,1,42,6,0.08168809115886688
speaker_independent,emotion_original,mean_std,1,42,7,0.07843250036239624
speaker_independent,emotion_original,mean_std,1,42,8,0.07602554559707642
speaker_independent,emotion_original,mean_std,1,42,9,0.069657102227211
speaker_independent,emotion_original,mean_std,1,42,10,0.07366640865802765
speaker_independent,emotion_original,mean_std,1,42,11,0.07003680616617203
speaker_independent,emotion_original,mean_std,1,42,12,0.07444251328706741
speaker_independent,emotion_original,mean_std,1,73,0,0.08526792377233505
speaker_independent,emotion_original,mean_std,1,73,1,0.0679343119263649
speaker_independent,emotion_original,mean_std,1,73,2,0.07359939813613892
speaker_independent,emotion_original,mean_std,1,73,3,0.08660160005092621
speaker_independent,emotion_original,mean_std,1,73,4,0.08237309008836746
speaker_independent,emotion_original,mean_std,1,73,5,0.08360206335783005
speaker_independent,emotion_original,mean_std,1,73,6,0.08732780814170837
speaker_independent,emotion_original,mean_std,1,73,7,0.08139219880104065
speaker_independent,emotion_original,mean_std,1,73,8,0.08160677552223206
speaker_independent,emotion_original,mean_std,1,73,9,0.0668380856513977
speaker_independent,emotion_original,mean_std,1,73,10,0.06942688673734665
speaker_independent,emotion_original,mean_std,1,73,11,0.06748262792825699
speaker_independent,emotion_original,mean_std,1,73,12,0.0665472224354744
speaker_independent,emotion_original,mean_std,2,13,0,0.07702302932739258
speaker_independent,emotion_original,mean_std,2,13,1,0.07540136575698853
speaker_independent,emotion_original,mean_std,2,13,2,0.07580291479825974
speaker_independent,emotion_original,mean_std,2,13,3,0.07988967001438141
speaker_independent,emotion_original,mean_std,2,13,4,0.07739633321762085
speaker_independent,emotion_original,mean_std,2,13,5,0.07744007557630539
speaker_independent,emotion_original,mean_std,2,13,6,0.07984347641468048
speaker_independent,emotion_original,mean_std,2,13,7,0.07969055324792862
speaker_independent,emotion_original,mean_std,2,13,8,0.07583379000425339
speaker_independent,emotion_original,mean_std,2,13,9,0.0793105810880661
speaker_independent,emotion_original,mean_std,2,13,10,0.07315162569284439
speaker_independent,emotion_original,mean_std,2,13,11,0.07304944097995758
speaker_independent,emotion_original,mean_std,2,13,12,0.07616707682609558
speaker_independent,emotion_original,mean_std,2,42,0,0.07687900215387344
speaker_independent,emotion_original,mean_std,2,42,1,0.07400105893611908
speaker_independent,emotion_original,mean_std,2,42,2,0.07627545297145844
speaker_independent,emotion_original,mean_std,2,42,3,0.0803692415356636
speaker_independent,emotion_original,mean_std,2,42,4,0.08046855032444
speaker_independent,emotion_original,mean_std,2,42,5,0.08050897717475891
speaker_independent,emotion_original,mean_std,2,42,6,0.08055683970451355
speaker_independent,emotion_original,mean_std,2,42,7,0.07991300523281097
speaker_independent,emotion_original,mean_std,2,42,8,0.07653708010911942
speaker_independent,emotion_original,mean_std,2,42,9,0.07315664738416672
speaker_independent,emotion_original,mean_std,2,42,10,0.0733078122138977
speaker_independent,emotion_original,mean_std,2,42,11,0.07315424084663391
speaker_independent,emotion_original,mean_std,2,42,12,0.07487214356660843
speaker_independent,emotion_original,mean_std,2,73,0,0.07784612476825714
speaker_independent,emotion_original,mean_std,2,73,1,0.07412846386432648
speaker_independent,emotion_original,mean_std,2,73,2,0.0749068483710289
speaker_independent,emotion_original,mean_std,2,73,3,0.07989610731601715
speaker_independent,emotion_original,mean_std,2,73,4,0.0795179158449173
speaker_independent,emotion_original,mean_std,2,73,5,0.08194389939308167
speaker_independent,emotion_original,mean_std,2,73,6,0.08119186013936996
speaker_independent,emotion_original,mean_std,2,73,7,0.08117225766181946
speaker_independent,emotion_original,mean_std,2,73,8,0.08006826788187027
speaker_independent,emotion_original,mean_std,2,73,9,0.07145365327596664
speaker_independent,emotion_original,mean_std,2,73,10,0.07409854233264923
speaker_independent,emotion_original,mean_std,2,73,11,0.0719098225235939
speaker_independent,emotion_original,mean_std,2,73,12,0.07186627388000488
speaker_independent,emotion_original,mean_std,3,13,0,0.07785124331712723
speaker_independent,emotion_original,mean_std,3,13,1,0.07356139272451401
speaker_independent,emotion_original,mean_std,3,13,2,0.0736432671546936
speaker_independent,emotion_original,mean_std,3,13,3,0.08042961359024048
speaker_independent,emotion_original,mean_std,3,13,4,0.07815294712781906
speaker_independent,emotion_original,mean_std,3,13,5,0.07801526039838791
speaker_independent,emotion_original,mean_std,3,13,6,0.07798844575881958
speaker_independent,emotion_original,mean_std,3,13,7,0.07790135592222214
speaker_independent,emotion_original,mean_std,3,13,8,0.08001766353845596
speaker_independent,emotion_original,mean_std,3,13,9,0.07501781731843948
speaker_independent,emotion_original,mean_std,3,13,10,0.07505423575639725
speaker_independent,emotion_original,mean_std,3,13,11,0.07508707791566849
speaker_independent,emotion_original,mean_std,3,13,12,0.07727961242198944
speaker_independent,emotion_original,mean_std,3,42,0,0.07982339709997177
speaker_independent,emotion_original,mean_std,3,42,1,0.07587353885173798
speaker_independent,emotion_original,mean_std,3,42,2,0.07520876824855804
speaker_independent,emotion_original,mean_std,3,42,3,0.07604742050170898
speaker_independent,emotion_original,mean_std,3,42,4,0.08021396398544312
speaker_independent,emotion_original,mean_std,3,42,5,0.08009622991085052
speaker_independent,emotion_original,mean_std,3,42,6,0.0799722895026207
speaker_independent,emotion_original,mean_std,3,42,7,0.07778558135032654
speaker_independent,emotion_original,mean_std,3,42,8,0.0757797434926033
speaker_independent,emotion_original,mean_std,3,42,9,0.07311192899942398
speaker_independent,emotion_original,mean_std,3,42,10,0.0752229392528534
speaker_independent,emotion_original,mean_std,3,42,11,0.07293237745761871
speaker_independent,emotion_original,mean_std,3,42,12,0.07793177664279938
speaker_independent,emotion_original,mean_std,3,73,0,0.07539492100477219
speaker_independent,emotion_original,mean_std,3,73,1,0.07475969195365906
speaker_independent,emotion_original,mean_std,3,73,2,0.07506509870290756
speaker_independent,emotion_original,mean_std,3,73,3,0.08118098229169846
speaker_independent,emotion_original,mean_std,3,73,4,0.08047491312026978
speaker_independent,emotion_original,mean_std,3,73,5,0.08084356784820557
speaker_independent,emotion_original,mean_std,3,73,6,0.07869869470596313
speaker_independent,emotion_original,mean_std,3,73,7,0.08035097271203995
speaker_independent,emotion_original,mean_std,3,73,8,0.08092096447944641
speaker_independent,emotion_original,mean_std,3,73,9,0.07222641259431839
speaker_independent,emotion_original,mean_std,3,73,10,0.07487822324037552
speaker_independent,emotion_original,mean_std,3,73,11,0.0726737305521965
speaker_independent,emotion_original,mean_std,3,73,12,0.07253185659646988
speaker_independent,emotion_original,mean_std,4,13,0,0.08164949715137482
speaker_independent,emotion_original,mean_std,4,13,1,0.06644033640623093
speaker_independent,emotion_original,mean_std,4,13,2,0.07138057053089142
speaker_independent,emotion_original,mean_std,4,13,3,0.08811846375465393
speaker_independent,emotion_original,mean_std,4,13,4,0.08712402731180191
speaker_independent,emotion_original,mean_std,4,13,5,0.08522742986679077
speaker_independent,emotion_original,mean_std,4,13,6,0.08071579784154892
speaker_independent,emotion_original,mean_std,4,13,7,0.08454615622758865
speaker_independent,emotion_original,mean_std,4,13,8,0.07920269668102264
speaker_independent,emotion_original,mean_std,4,13,9,0.06919727474451065
speaker_independent,emotion_original,mean_std,4,13,10,0.06899847090244293
speaker_independent,emotion_original,mean_std,4,13,11,0.06963585317134857
speaker_independent,emotion_original,mean_std,4,13,12,0.06776338815689087
speaker_independent,emotion_original,mean_std,4,42,0,0.07966214418411255
speaker_independent,emotion_original,mean_std,4,42,1,0.07341478765010834
speaker_independent,emotion_original,mean_std,4,42,2,0.07539484649896622
speaker_independent,emotion_original,mean_std,4,42,3,0.08331436663866043
speaker_independent,emotion_original,mean_std,4,42,4,0.08273378759622574
speaker_independent,emotion_original,mean_std,4,42,5,0.08033223450183868
speaker_independent,emotion_original,mean_std,4,42,6,0.07883180677890778
speaker_independent,emotion_original,mean_std,4,42,7,0.07519864290952682
speaker_independent,emotion_original,mean_std,4,42,8,0.07414510846138
speaker_independent,emotion_original,mean_std,4,42,9,0.07565566897392273
speaker_independent,emotion_original,mean_std,4,42,10,0.07524790614843369
speaker_independent,emotion_original,mean_std,4,42,11,0.07424130290746689
speaker_independent,emotion_original,mean_std,4,42,12,0.07182740420103073
speaker_independent,emotion_original,mean_std,4,73,0,0.08138813078403473
speaker_independent,emotion_original,mean_std,4,73,1,0.07579546421766281
speaker_independent,emotion_original,mean_std,4,73,2,0.07432606816291809
speaker_independent,emotion_original,mean_std,4,73,3,0.0810915008187294
speaker_independent,emotion_original,mean_std,4,73,4,0.08069786429405212
speaker_independent,emotion_original,mean_std,4,73,5,0.07943377643823624
speaker_independent,emotion_original,mean_std,4,73,6,0.07843273133039474
speaker_independent,emotion_original,mean_std,4,73,7,0.07497477531433105
speaker_independent,emotion_original,mean_std,4,73,8,0.07427546381950378
speaker_independent,emotion_original,mean_std,4,73,9,0.07521195709705353
speaker_independent,emotion_original,mean_std,4,73,10,0.07611623406410217
speaker_independent,emotion_original,mean_std,4,73,11,0.07326868921518326
speaker_independent,emotion_original,mean_std,4,73,12,0.07498735189437866
speaker_independent,emotion_quadrant,mean_std,0,13,0,0.09131215512752533
speaker_independent,emotion_quadrant,mean_std,0,13,1,0.07032761722803116
speaker_independent,emotion_quadrant,mean_std,0,13,2,0.08645383268594742
speaker_independent,emotion_quadrant,mean_std,0,13,3,0.08644107729196548
speaker_independent,emotion_quadrant,mean_std,0,13,4,0.08715212345123291
speaker_independent,emotion_quadrant,mean_std,0,13,5,0.0863349512219429
speaker_independent,emotion_quadrant,mean_std,0,13,6,0.08424673974514008
speaker_independent,emotion_quadrant,mean_std,0,13,7,0.06982038170099258
speaker_independent,emotion_quadrant,mean_std,0,13,8,0.07071060687303543
speaker_independent,emotion_quadrant,mean_std,0,13,9,0.06785248965024948
speaker_independent,emotion_quadrant,mean_std,0,13,10,0.0654011219739914
speaker_independent,emotion_quadrant,mean_std,0,13,11,0.06870488822460175
speaker_independent,emotion_quadrant,mean_std,0,13,12,0.06524193286895752
speaker_independent,emotion_quadrant,mean_std,0,42,0,0.08665785193443298
speaker_independent,emotion_quadrant,mean_std,0,42,1,0.07125566154718399
speaker_independent,emotion_quadrant,mean_std,0,42,2,0.08127035200595856
speaker_independent,emotion_quadrant,mean_std,0,42,3,0.08352971822023392
speaker_independent,emotion_quadrant,mean_std,0,42,4,0.08314691483974457
speaker_independent,emotion_quadrant,mean_std,0,42,5,0.08471330255270004
speaker_independent,emotion_quadrant,mean_std,0,42,6,0.0844956785440445
speaker_independent,emotion_quadrant,mean_std,0,42,7,0.07149048149585724
speaker_independent,emotion_quadrant,mean_std,0,42,8,0.08440807461738586
speaker_independent,emotion_quadrant,mean_std,0,42,9,0.06619666516780853
speaker_independent,emotion_quadrant,mean_std,0,42,10,0.06566373258829117
speaker_independent,emotion_quadrant,mean_std,0,42,11,0.06923519819974899
speaker_independent,emotion_quadrant,mean_std,0,42,12,0.06793638318777084
speaker_independent,emotion_quadrant,mean_std,0,73,0,0.08402875810861588
speaker_independent,emotion_quadrant,mean_std,0,73,1,0.07386569678783417
speaker_independent,emotion_quadrant,mean_std,0,73,2,0.08296845853328705
speaker_independent,emotion_quadrant,mean_std,0,73,3,0.0851365253329277
speaker_independent,emotion_quadrant,mean_std,0,73,4,0.08498212695121765
speaker_independent,emotion_quadrant,mean_std,0,73,5,0.08244886249303818
speaker_independent,emotion_quadrant,mean_std,0,73,6,0.07986811548471451
speaker_independent,emotion_quadrant,mean_std,0,73,7,0.07129974663257599
speaker_independent,emotion_quadrant,mean_std,0,73,8,0.07253193110227585
speaker_independent,emotion_quadrant,mean_std,0,73,9,0.06990362703800201
speaker_independent,emotion_quadrant,mean_std,0,73,10,0.07123604416847229
speaker_independent,emotion_quadrant,mean_std,0,73,11,0.07021462172269821
speaker_independent,emotion_quadrant,mean_std,0,73,12,0.07151546329259872
speaker_independent,emotion_quadrant,mean_std,1,13,0,0.09471055120229721
speaker_independent,emotion_quadrant,mean_std,1,13,1,0.0727851465344429
speaker_independent,emotion_quadrant,mean_std,1,13,2,0.07296235114336014
speaker_independent,emotion_quadrant,mean_std,1,13,3,0.07802239060401917
speaker_independent,emotion_quadrant,mean_std,1,13,4,0.08566842973232269
speaker_independent,emotion_quadrant,mean_std,1,13,5,0.08599871397018433
speaker_independent,emotion_quadrant,mean_std,1,13,6,0.08819492161273956
speaker_independent,emotion_quadrant,mean_std,1,13,7,0.0783429890871048
speaker_independent,emotion_quadrant,mean_std,1,13,8,0.08326322585344315
speaker_independent,emotion_quadrant,mean_std,1,13,9,0.06738448143005371
speaker_independent,emotion_quadrant,mean_std,1,13,10,0.06303519755601883
speaker_independent,emotion_quadrant,mean_std,1,13,11,0.06281429529190063
speaker_independent,emotion_quadrant,mean_std,1,13,12,0.0668172612786293
speaker_independent,emotion_quadrant,mean_std,1,42,0,0.08005218952894211
speaker_independent,emotion_quadrant,mean_std,1,42,1,0.07412750273942947
speaker_independent,emotion_quadrant,mean_std,1,42,2,0.076383076608181
speaker_independent,emotion_quadrant,mean_std,1,42,3,0.08107183873653412
speaker_independent,emotion_quadrant,mean_std,1,42,4,0.08386807143688202
speaker_independent,emotion_quadrant,mean_std,1,42,5,0.083158478140831
speaker_independent,emotion_quadrant,mean_std,1,42,6,0.0846603512763977
speaker_independent,emotion_quadrant,mean_std,1,42,7,0.07793064415454865
speaker_independent,emotion_quadrant,mean_std,1,42,8,0.07622378319501877
speaker_independent,emotion_quadrant,mean_std,1,42,9,0.07018113881349564
speaker_independent,emotion_quadrant,mean_std,1,42,10,0.06881081312894821
speaker_independent,emotion_quadrant,mean_std,1,42,11,0.06828666478395462
speaker_independent,emotion_quadrant,mean_std,1,42,12,0.0752454623579979
speaker_independent,emotion_quadrant,mean_std,1,73,0,0.0823976993560791
speaker_independent,emotion_quadrant,mean_std,1,73,1,0.07546843588352203
speaker_independent,emotion_quadrant,mean_std,1,73,2,0.07389166206121445
speaker_independent,emotion_quadrant,mean_std,1,73,3,0.07892278581857681
speaker_independent,emotion_quadrant,mean_std,1,73,4,0.07873483002185822
speaker_independent,emotion_quadrant,mean_std,1,73,5,0.07931831479072571
speaker_independent,emotion_quadrant,mean_std,1,73,6,0.07894642651081085
speaker_independent,emotion_quadrant,mean_std,1,73,7,0.07656104862689972
speaker_independent,emotion_quadrant,mean_std,1,73,8,0.07713518291711807
speaker_independent,emotion_quadrant,mean_std,1,73,9,0.07322309166193008
speaker_independent,emotion_quadrant,mean_std,1,73,10,0.07435312867164612
speaker_independent,emotion_quadrant,mean_std,1,73,11,0.07222963124513626
speaker_independent,emotion_quadrant,mean_std,1,73,12,0.07881779223680496
speaker_independent,emotion_quadrant,mean_std,2,13,0,0.08032391965389252
speaker_independent,emotion_quadrant,mean_std,2,13,1,0.07244046777486801
speaker_independent,emotion_quadrant,mean_std,2,13,2,0.0731872022151947
speaker_independent,emotion_quadrant,mean_std,2,13,3,0.08022326231002808
speaker_independent,emotion_quadrant,mean_std,2,13,4,0.08606558293104172
speaker_independent,emotion_quadrant,mean_std,2,13,5,0.08339158445596695
speaker_independent,emotion_quadrant,mean_std,2,13,6,0.08012557774782181
speaker_independent,emotion_quadrant,mean_std,2,13,7,0.08298944681882858
speaker_independent,emotion_quadrant,mean_std,2,13,8,0.08336427062749863
speaker_independent,emotion_quadrant,mean_std,2,13,9,0.07226906716823578
speaker_independent,emotion_quadrant,mean_std,2,13,10,0.06880704313516617
speaker_independent,emotion_quadrant,mean_std,2,13,11,0.06692495942115784
speaker_independent,emotion_quadrant,mean_std,2,13,12,0.06988763809204102
speaker_independent,emotion_quadrant,mean_std,2,42,0,0.08627212792634964
speaker_independent,emotion_quadrant,mean_std,2,42,1,0.06889340281486511
speaker_independent,emotion_quadrant,mean_std,2,42,2,0.07440903782844543
speaker_independent,emotion_quadrant,mean_std,2,42,3,0.07725487649440765
speaker_independent,emotion_quadrant,mean_std,2,42,4,0.08611167222261429
speaker_independent,emotion_quadrant,mean_std,2,42,5,0.0857274979352951
speaker_independent,emotion_quadrant,mean_std,2,42,6,0.0888044610619545
speaker_independent,emotion_quadrant,mean_std,2,42,7,0.08167068660259247
speaker_independent,emotion_quadrant,mean_std,2,42,8,0.08660803735256195
speaker_independent,emotion_quadrant,mean_std,2,42,9,0.06971452385187149
speaker_independent,emotion_quadrant,mean_std,2,42,10,0.06322832405567169
speaker_independent,emotion_quadrant,mean_std,2,42,11,0.06320115923881531
speaker_independent,emotion_quadrant,mean_std,2,42,12,0.06810416281223297
speaker_independent,emotion_quadrant,mean_std,2,73,0,0.08257658034563065
speaker_independent,emotion_quadrant,mean_std,2,73,1,0.06971289962530136
speaker_independent,emotion_quadrant,mean_std,2,73,2,0.07666051387786865
speaker_independent,emotion_quadrant,mean_std,2,73,3,0.08003413677215576
speaker_independent,emotion_quadrant,mean_std,2,73,4,0.09117240458726883
speaker_independent,emotion_quadrant,mean_std,2,73,5,0.08674672245979309
speaker_independent,emotion_quadrant,mean_std,2,73,6,0.08341369032859802
speaker_independent,emotion_quadrant,mean_std,2,73,7,0.07292623817920685
speaker_independent,emotion_quadrant,mean_std,2,73,8,0.07977326959371567
speaker_independent,emotion_quadrant,mean_std,2,73,9,0.07867179065942764
speaker_independent,emotion_quadrant,mean_std,2,73,10,0.0652206689119339
speaker_independent,emotion_quadrant,mean_std,2,73,11,0.0655013844370842
speaker_independent,emotion_quadrant,mean_std,2,73,12,0.06758975237607956
speaker_independent,emotion_quadrant,mean_std,3,13,0,0.07943067699670792
speaker_independent,emotion_quadrant,mean_std,3,13,1,0.0703149065375328
speaker_independent,emotion_quadrant,mean_std,3,13,2,0.07291193306446075
speaker_independent,emotion_quadrant,mean_std,3,13,3,0.0826663225889206
speaker_independent,emotion_quadrant,mean_std,3,13,4,0.08440972864627838
speaker_independent,emotion_quadrant,mean_std,3,13,5,0.08568411320447922
speaker_independent,emotion_quadrant,mean_std,3,13,6,0.08277164399623871
speaker_independent,emotion_quadrant,mean_std,3,13,7,0.08814950287342072
speaker_independent,emotion_quadrant,mean_std,3,13,8,0.08151055872440338
speaker_independent,emotion_quadrant,mean_std,3,13,9,0.06592779606580734
speaker_independent,emotion_quadrant,mean_std,3,13,10,0.06604807078838348
speaker_independent,emotion_quadrant,mean_std,3,13,11,0.06811536848545074
speaker_independent,emotion_quadrant,mean_std,3,13,12,0.07205935567617416
speaker_independent,emotion_quadrant,mean_std,3,42,0,0.08453382551670074
speaker_independent,emotion_quadrant,mean_std,3,42,1,0.07243601232767105
speaker_independent,emotion_quadrant,mean_std,3,42,2,0.07424018532037735
speaker_independent,emotion_quadrant,mean_std,3,42,3,0.07429643720388412
speaker_independent,emotion_quadrant,mean_std,3,42,4,0.08204849064350128
speaker_independent,emotion_quadrant,mean_std,3,42,5,0.0826055184006691
speaker_independent,emotion_quadrant,mean_std,3,42,6,0.08629298210144043
speaker_independent,emotion_quadrant,mean_std,3,42,7,0.08352235704660416
speaker_independent,emotion_quadrant,mean_std,3,42,8,0.07817333936691284
speaker_independent,emotion_quadrant,mean_std,3,42,9,0.07049202173948288
speaker_independent,emotion_quadrant,mean_std,3,42,10,0.07072056084871292
speaker_independent,emotion_quadrant,mean_std,3,42,11,0.06908205896615982
speaker_independent,emotion_quadrant,mean_std,3,42,12,0.07155617326498032
speaker_independent,emotion_quadrant,mean_std,3,73,0,0.087090402841568
speaker_independent,emotion_quadrant,mean_std,3,73,1,0.07311084866523743
speaker_independent,emotion_quadrant,mean_std,3,73,2,0.0739823579788208
speaker_independent,emotion_quadrant,mean_std,3,73,3,0.0789918601512909
speaker_independent,emotion_quadrant,mean_std,3,73,4,0.08716098219156265
speaker_independent,emotion_quadrant,mean_std,3,73,5,0.08078349381685257
speaker_independent,emotion_quadrant,mean_std,3,73,6,0.08511381596326828
speaker_independent,emotion_quadrant,mean_std,3,73,7,0.07603082060813904
speaker_independent,emotion_quadrant,mean_std,3,73,8,0.08089832216501236
speaker_independent,emotion_quadrant,mean_std,3,73,9,0.07113353908061981
speaker_independent,emotion_quadrant,mean_std,3,73,10,0.06897240877151489
speaker_independent,emotion_quadrant,mean_std,3,73,11,0.06510723382234573
speaker_independent,emotion_quadrant,mean_std,3,73,12,0.07162394374608994
speaker_independent,emotion_quadrant,mean_std,4,13,0,0.07978006452322006
speaker_independent,emotion_quadrant,mean_std,4,13,1,0.07227698713541031
speaker_independent,emotion_quadrant,mean_std,4,13,2,0.07267402112483978
speaker_independent,emotion_quadrant,mean_std,4,13,3,0.08316975086927414
speaker_independent,emotion_quadrant,mean_std,4,13,4,0.08208374679088593
speaker_independent,emotion_quadrant,mean_std,4,13,5,0.08153486996889114
speaker_independent,emotion_quadrant,mean_std,4,13,6,0.07991745322942734
speaker_independent,emotion_quadrant,mean_std,4,13,7,0.07621646672487259
speaker_independent,emotion_quadrant,mean_std,4,13,8,0.07580796629190445
speaker_independent,emotion_quadrant,mean_std,4,13,9,0.07213081419467926
speaker_independent,emotion_quadrant,mean_std,4,13,10,0.07298891991376877
speaker_independent,emotion_quadrant,mean_std,4,13,11,0.0725339874625206
speaker_independent,emotion_quadrant,mean_std,4,13,12,0.07888498902320862
speaker_independent,emotion_quadrant,mean_std,4,42,0,0.08262238651514053
speaker_independent,emotion_quadrant,mean_std,4,42,1,0.07312864810228348
speaker_independent,emotion_quadrant,mean_std,4,42,2,0.07386024296283722
speaker_independent,emotion_quadrant,mean_std,4,42,3,0.07904388010501862
speaker_independent,emotion_quadrant,mean_std,4,42,4,0.08045791834592819
speaker_independent,emotion_quadrant,mean_std,4,42,5,0.07798438519239426
speaker_independent,emotion_quadrant,mean_std,4,42,6,0.08086267858743668
speaker_independent,emotion_quadrant,mean_std,4,42,7,0.07604027539491653
speaker_independent,emotion_quadrant,mean_std,4,42,8,0.08145947009325027
speaker_independent,emotion_quadrant,mean_std,4,42,9,0.07428678125143051
speaker_independent,emotion_quadrant,mean_std,4,42,10,0.07154127210378647
speaker_independent,emotion_quadrant,mean_std,4,42,11,0.0730091780424118
speaker_independent,emotion_quadrant,mean_std,4,42,12,0.07570292055606842
speaker_independent,emotion_quadrant,mean_std,4,73,0,0.08066155016422272
speaker_independent,emotion_quadrant,mean_std,4,73,1,0.07706543803215027
speaker_independent,emotion_quadrant,mean_std,4,73,2,0.08237448334693909
speaker_independent,emotion_quadrant,mean_std,4,73,3,0.08127428591251373
speaker_independent,emotion_quadrant,mean_std,4,73,4,0.07636707276105881
speaker_independent,emotion_quadrant,mean_std,4,73,5,0.07779329270124435
speaker_independent,emotion_quadrant,mean_std,4,73,6,0.07835688441991806
speaker_independent,emotion_quadrant,mean_std,4,73,7,0.07767840474843979
speaker_independent,emotion_quadrant,mean_std,4,73,8,0.07722152024507523
speaker_independent,emotion_quadrant,mean_std,4,73,9,0.0721198171377182
speaker_independent,emotion_quadrant,mean_std,4,73,10,0.07396756857633591
speaker_independent,emotion_quadrant,mean_std,4,73,11,0.07327790558338165
speaker_independent,emotion_quadrant,mean_std,4,73,12,0.07184185832738876
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,0,0.08370812237262726
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,1,0.07390366494655609
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,2,0.07914932817220688
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,3,0.08149774372577667
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,4,0.08224482089281082
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,5,0.08124901354312897
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,6,0.08161274343729019
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,7,0.07862872630357742
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,8,0.0752413272857666
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,9,0.06951352208852768
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,10,0.0713166669011116
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,11,0.07237789034843445
speaker_independent,emotion_original_eval_quadrant,mean_std,0,13,12,0.0695563554763794
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,0,0.08327003568410873
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,1,0.07161462306976318
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,2,0.08152078092098236
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,3,0.08240476250648499
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,4,0.0822482481598854
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,5,0.0821005180478096
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,6,0.08402840048074722
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,7,0.07493821531534195
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,8,0.07655646651983261
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,9,0.06907668709754944
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,10,0.07116179168224335
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,11,0.07068569958209991
speaker_independent,emotion_original_eval_quadrant,mean_std,0,42,12,0.07039383798837662
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,0,0.08071238547563553
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,1,0.07187124341726303
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,2,0.08054430782794952
